Resolution,Noise Type,Image Name,PSNR,SSIM,Correlation
1024x1024,SaltPepper,pexels-photo-326231.png,29.974054720228438,0.3867789799458529,0.7638010077400915
1024x1024,SaltPepper,pexels-photo-3264736.png,30.07224516001683,0.3367338319800422,0.8852880230378515
1024x1024,SaltPepper,pexels-photo-326259.png,31.544430819448223,0.3326772783729086,0.891714939
1024x1024,SaltPepper,pexels-photo-3348363.png,30.312187169938454,0.2675104248853007,0.887361875
1024x1024,SaltPepper,pexels-photo-327178.png,29.901541192647652,0.5062448790156026,0.8247007609156841
1024x1024,SaltPepper,pexels-photo-327394.png,29.956755420367234,0.4378053718751884,0.8641028665563886
1024x1024,SaltPepper,pexels-photo-3286817.png,30.41384778,0.2282272388937009,0.414005583
1024x1024,SaltPepper,pexels-photo-3330118.png,30.319390227991917,0.25598878179763046,0.470388457
1024x1024,SaltPepper,pexels-photo-335966.png,30.10399029366235,0.48661432653607245,0.9229862160176672
1024x1024,SaltPepper,pexels-photo-338936.png,30.315328219635948,0.4525555895253046,0.8789833564831038
1024x1024,SaltPepper,pexels-photo-3363331.png,30.177538025543114,0.3159446126988764,0.918520498
1024x1024,SaltPepper,pexels-photo-3355788.png,30.181424641575948,0.4046071583172156,0.8738738006996495
1024x1024,SaltPepper,pexels-photo-3389536.png,30.11606592140535,0.2527275314023095,0.7658747411680186
1024x1024,SaltPepper,pexels-photo-3389466.png,30.02361687119603,0.39456447663953675,0.9121329382086976
1024x1024,SaltPepper,pexels-photo-339614.png,30.373229550730656,0.44556628453522623,0.8144168258137104
1024x1024,SaltPepper,pexels-photo-3408353.png,30.07848472081943,0.3761885054090705,0.9025888173240335
1024x1024,SaltPepper,pexels-photo-3405486.png,29.81105081639033,0.49053513758158823,0.8600920893280235
1024x1024,SaltPepper,pexels-photo-3408552.png,30.161218123700575,0.32388881872754866,0.8367300658861393
1024x1024,SaltPepper,pexels-photo-3408744.png,29.96301516,0.31420895570825497,0.8685219726839576
1024x1024,SaltPepper,pexels-photo-3427774.png,30.056835758698412,0.48353586518102404,0.8450695469964186
1024x1024,SaltPepper,pexels-photo-345522.png,30.153123208317364,0.38778278000617133,0.8623786792534349
1024x1024,SaltPepper,pexels-photo-3454270.png,30.32883353490857,0.2076273427443924,0.9303463013126377
1024x1024,SaltPepper,pexels-photo-346885.png,30.163027031832833,0.21231829982893488,0.8037787337153336
1024x1024,SaltPepper,pexels-photo-346529.png,30.14564573198021,0.2182257529962082,0.8632897914476501
1024x1024,SaltPepper,pexels-photo-347145.png,30.145631241240128,0.2536688306327149,0.8680045665329206
1024x1024,SaltPepper,pexels-photo-3464632.png,30.01085775541302,0.45808914907794024,0.8795725795405448
1024x1024,SaltPepper,pexels-photo-348520.png,29.970204254029937,0.3683854919299288,0.8196890569746027
1024x1024,SaltPepper,pexels-photo-3484061.png,30.288891189239408,0.5093699741957998,0.9094103134332269
1024x1024,SaltPepper,pexels-photo-3551227.png,30.282725172270013,0.20456379360090954,0.9251931562377107
1024x1024,SaltPepper,pexels-photo-3512848.png,30.267341276970075,0.3428725469986407,0.9290877162474968
1024x1024,SaltPepper,pexels-photo-351448.png,29.709493203372716,0.6350702930016043,0.8677255919226227
1024x1024,SaltPepper,pexels-photo-3551762.png,30.094159243357232,0.3517159200476688,0.8982300806456425
1024x1024,SaltPepper,pexels-photo-3540375.png,29.831296555293065,0.4169035060772921,0.8544904052146655
1024x1024,SaltPepper,pexels-photo-355482.png,30.17201682140397,0.31503126803696996,0.9227115571773553
1024x1024,SaltPepper,pexels-photo-355465.png,30.339712408743864,0.30653411423763355,0.6059993164962854
1024x1024,SaltPepper,pexels-photo-355518.png,30.107852686609306,0.3483546106382027,0.9071825863728638
1024x1024,SaltPepper,pexels-photo-355747.png,30.16450088456608,0.369382569,0.9228852610383993
1024x1024,SaltPepper,pexels-photo-355829.png,31.214865264088623,0.24731038626792892,0.7365554304184948
1024x1024,SaltPepper,pexels-photo-355770.png,30.27523671263577,0.3019391884403128,0.8799629491020345
1024x1024,SaltPepper,pexels-photo-3556117.png,30.18853003,0.38483549114137766,0.7559562743666631
1024x1024,SaltPepper,pexels-photo-3558637.png,30.111251453711375,0.31145859535945175,0.9048137638038017
1024x1024,SaltPepper,pexels-photo-355887.png,30.46208435856186,0.31376788604794686,0.7553321701527504
1024x1024,SaltPepper,pexels-photo-356286.png,30.379185469328153,0.24880655314429148,0.9213668900354781
1024x1024,SaltPepper,pexels-photo-3559235.png,30.253301061465052,0.28005593831894615,0.873939113
1024x1024,SaltPepper,pexels-photo-3563888.png,30.275928418899216,0.3162286828234879,0.7290604477446876
1024x1024,SaltPepper,pexels-photo-356831.png,30.01755055705154,0.31716746760752756,0.8432870500680141
1024x1024,SaltPepper,pexels-photo-3575854.png,30.078077636584833,0.18612797867611483,0.6602653085816379
1024x1024,SaltPepper,pexels-photo-356807.png,30.098263858880074,0.48803210538038866,0.9174271577813018
1024x1024,SaltPepper,pexels-photo-358238.png,29.858540339303303,0.5732069978400107,0.8746026737172278
1024x1024,SaltPepper,pexels-photo-3583201.png,30.301622864233224,0.24710006156475986,0.9324667948477524
1024x1024,SaltPepper,pexels-photo-3584309.png,30.135092031975606,0.25675401850805574,0.8995149370415417
1024x1024,SaltPepper,pexels-photo-358457.png,30.15038864508709,0.43378718844549957,0.8326875291191072
1024x1024,SaltPepper,pexels-photo-358528.png,30.503012149315218,0.2693667532144169,0.6153664980564079
1024x1024,SaltPepper,pexels-photo-3593865.png,31.273873012878774,0.2253166557085572,0.8275708032169068
1024x1024,SaltPepper,pexels-photo-358532.png,30.06390648439201,0.5851107164180613,0.9161348589540053
1024x1024,SaltPepper,pexels-photo-3608629.png,30.42012329709553,0.5083268478135033,0.926930075
1024x1024,SaltPepper,pexels-photo-3622517.png,31.173427609314388,0.20805644629401143,0.8570758762967567
1024x1024,SaltPepper,pexels-photo-360912.png,30.96785535522629,0.2642492145876705,0.681141123
1024x1024,SaltPepper,pexels-photo-3635300.png,30.409553564833274,0.29241317595228633,0.5912521709859943
1024x1024,SaltPepper,pexels-photo-3633626.png,30.224175296674908,0.3593835942348792,0.9188575768318676
1024x1024,SaltPepper,pexels-photo-365633.png,30.603442154327247,0.3108955578430673,0.7119224939018741
1024x1024,SaltPepper,pexels-photo-368260.png,29.950588637417784,0.45773346939909404,0.8911867656752244
1024x1024,SaltPepper,pexels-photo-365668.png,29.84847775446989,0.42867415262777175,0.8316768416748703
1024x1024,SaltPepper,pexels-photo-3715436.png,29.840282280516842,0.5677033412992576,0.8183611857859711
1024x1024,SaltPepper,pexels-photo-371589.png,29.963098332207295,0.48236387219391275,0.8828795374692053
1024x1024,SaltPepper,pexels-photo-3705680.png,29.666690114707013,0.6982790871300711,0.9009121488576071
1024x1024,SaltPepper,pexels-photo-371659.png,29.799538159003248,0.587917624,0.894183649
1024x1024,SaltPepper,pexels-photo-3748035.png,30.153169922843887,0.41528683052279314,0.9051913564566106
1024x1024,SaltPepper,pexels-photo-3727257.png,30.156548226636705,0.29744116349645955,0.8685708696049824
1024x1024,SaltPepper,pexels-photo-3780132.png,29.940136418770077,0.2673844680209932,0.8766731622365325
1024x1024,SaltPepper,pexels-photo-376368.png,30.321047739242523,0.22035265241391924,0.8158959407789474
1024x1024,SaltPepper,pexels-photo-3756718.png,30.128548842581306,0.36341155789488017,0.9159407541996792
1024x1024,SaltPepper,pexels-photo-378271.png,30.35512308931621,0.2507642629071889,0.8991198237231337
1024x1024,SaltPepper,pexels-photo-378570.png,30.162431494617667,0.46025656443099305,0.880601643
1024x1024,SaltPepper,pexels-photo-381739.png,30.168693678439777,0.3799907044774186,0.9098098631610437
1024x1024,SaltPepper,pexels-photo-38136.png,29.855302762216596,0.5267599443597046,0.777300474
1024x1024,SaltPepper,pexels-photo-38326.png,30.063043316218426,0.17628580193131274,0.8956490552206221
1024x1024,SaltPepper,pexels-photo-3853501.png,30.249781778546758,0.24797265380918618,0.76986635
1024x1024,SaltPepper,pexels-photo-3857215.png,30.277090559690194,0.3370185988142557,0.8052599439934577
1024x1024,SaltPepper,pexels-photo-386148.png,30.14580316,0.2939893908619141,0.8979691789479777
1024x1024,SaltPepper,pexels-photo-3900437.png,30.02140388315691,0.3081550362984513,0.8156555604601803
1024x1024,SaltPepper,pexels-photo-3876394.png,30.197207004852192,0.21311343957104387,0.9079175932919413
1024x1024,SaltPepper,pexels-photo-388415.png,29.947987321242522,0.29982665218891275,0.8657445174063964
1024x1024,SaltPepper,pexels-photo-391831.png,30.287248352895247,0.293209523,0.9202366853466359
1024x1024,SaltPepper,pexels-photo-3934023.png,30.26151043,0.423838232,0.7672297451564102
1024x1024,SaltPepper,pexels-photo-391522.png,30.220541344517752,0.25454341038485184,0.8524821595442394
1024x1024,SaltPepper,pexels-photo-395196.png,30.111240998119023,0.3202198781721364,0.9057297052767909
1024x1024,SaltPepper,pexels-photo-395198.png,30.59553509298784,0.19255354613283138,0.8888831218673504
1024x1024,SaltPepper,pexels-photo-3955093.png,29.828410994913522,0.44249814094310524,0.8716975641561071
1024x1024,SaltPepper,pexels-photo-3996362.png,30.06444056471787,0.35841637082110916,0.8773924243659127
1024x1024,SaltPepper,pexels-photo-3961942.png,30.07289543160503,0.4121049847025987,0.9176861956453173
1024x1024,SaltPepper,pexels-photo-3996363.png,30.059380364070847,0.34442260965704896,0.885017472
1024x1024,SaltPepper,pexels-photo-3996433.png,29.95898466424082,0.4719073111739099,0.8829446496940478
1024x1024,SaltPepper,pexels-photo-4007310.png,30.206079346936047,0.18566773229344524,0.8868562027406109
1024x1024,SaltPepper,pexels-photo-40465.png,30.267920483220134,0.21056168001612974,0.8916032476727727
1024x1024,SaltPepper,pexels-photo-402028.png,30.118602472575965,0.30180506803674095,0.9175257160077357
1024x1024,SaltPepper,pexels-photo-4017166.png,30.09536893004156,0.3236348900317131,0.9035670332078374
1024x1024,SaltPepper,pexels-photo-4064432.png,30.195579224886984,0.30708161227614766,0.880473923
1024x1024,SaltPepper,pexels-photo-409696.png,30.730065230333608,0.3255618700704831,0.8633701499250632
1024x1024,SaltPepper,pexels-photo-4100130.png,30.467156458836286,0.1720692629038645,0.8275951619138424
1024x1024,SaltPepper,pexels-photo-4101555.png,30.145893728730915,0.2256374932305513,0.8728656160396651
1024x1024,SaltPepper,pexels-photo-413195.png,29.740808724375782,0.7888230137518654,0.8846933688422489
1024x1024,SaltPepper,pexels-photo-414061.png,30.368958237694976,0.48311527598675935,0.8719276889143177
1024x1024,SaltPepper,pexels-photo-414083.png,29.776962603753866,0.6929562079721255,0.8605868504535443
1024x1024,SaltPepper,pexels-photo-414110.png,30.012063363280607,0.45923672266220905,0.8620971250464823
1024x1024,SaltPepper,pexels-photo-414136.png,30.012370151232027,0.3596893733852724,0.8961344137406241
1024x1024,SaltPepper,pexels-photo-414122.png,29.86123296773307,0.5040903768744366,0.850950781
1024x1024,SaltPepper,pexels-photo-414144.png,30.649973400419192,0.2464488876235596,0.5760606799409064
1024x1024,SaltPepper,pexels-photo-414491.png,30.133065436470815,0.20881759740730324,0.8965490663034454
1024x1024,SaltPepper,pexels-photo-414612.png,30.456966376893135,0.3390288360637326,0.808129206
1024x1024,SaltPepper,pexels-photo-414837.png,30.14797258393926,0.2716679671940844,0.8923275833896126
1024x1024,SaltPepper,pexels-photo-414513.png,29.896823914584342,0.4682433026531504,0.8833198772658247
1024x1024,SaltPepper,pexels-photo-415571.png,31.144058552837528,0.19617868649961331,0.9376375684147619
1024x1024,SaltPepper,pexels-photo-415958.png,30.126979381522997,0.2514004967876242,0.9209180778058911
1024x1024,SaltPepper,pexels-photo-417054.png,30.827765427507448,0.2511885890419195,0.4850153616833278
1024x1024,SaltPepper,pexels-photo-416920.png,30.384622436848115,0.2766852330896583,0.839067429
1024x1024,SaltPepper,pexels-photo-417074.png,30.066900496192478,0.32028787728451635,0.8425480723803578
1024x1024,SaltPepper,pexels-photo-417083.png,30.002314802047042,0.37218296423016506,0.8757872814394924
1024x1024,SaltPepper,pexels-photo-4171211.png,30.375986797717935,0.3522491476163978,0.9153859226607309
1024x1024,SaltPepper,pexels-photo-417236.png,30.039261045562068,0.28597289142961313,0.8906530998007585
1024x1024,SaltPepper,pexels-photo-417173.png,30.04701861472352,0.27243644781835086,0.8561053487376923
1024x1024,SaltPepper,pexels-photo-418831.png,29.836774794802533,0.5356443736600136,0.8476102450595472
1024x1024,SaltPepper,pexels-photo-421759.png,30.12108149417193,0.2968040902291094,0.8793175861016934
1024x1024,SaltPepper,pexels-photo-4215113.png,30.194374676703486,0.3402787005037013,0.8816683140127023
1024x1024,SaltPepper,pexels-photo-434551.png,30.060976288005378,0.1880007850404184,0.86973178
1024x1024,SaltPepper,pexels-photo-426894.png,31.060387912403865,0.3514677757794872,0.9434167701112827
1024x1024,SaltPepper,pexels-photo-434334.png,29.770458274110673,0.5341403316276504,0.8660884037398942
1024x1024,SaltPepper,pexels-photo-434634.png,29.998350197468003,0.38923770691371257,0.9036711599879198
1024x1024,SaltPepper,pexels-photo-440731.png,30.066776240801897,0.26846444324237684,0.8408008208108038
1024x1024,SaltPepper,pexels-photo-442597.png,30.075009551753674,0.3291009890102988,0.8355859900514638
1024x1024,SaltPepper,pexels-photo-441379.png,30.293827042372115,0.414753135,0.8649840259438089
1024x1024,SaltPepper,pexels-photo-443446.png,30.072588936889165,0.5320881181239977,0.9231274080161888
1024x1024,SaltPepper,pexels-photo-443383.png,30.367330656811827,0.4003712410346594,0.927553988
1024x1024,SaltPepper,pexels-photo-443696.png,30.32258897691142,0.3621857497339315,0.9180862869263049
1024x1024,SaltPepper,pexels-photo-445109.png,30.274058853059337,0.24907045999682742,0.9179008601489951
1024x1024,SaltPepper,pexels-photo-448714.png,29.98703794030721,0.46839215179051097,0.8813497904877393
1024x1024,SaltPepper,pexels-photo-449011.png,30.07337529602175,0.27936762683479494,0.8624237263490107
1024x1024,SaltPepper,pexels-photo-449461.png,29.943652969374956,0.5854942625164221,0.8646532430012684
1024x1024,SaltPepper,pexels-photo-454880.png,30.01587327295324,0.43636496252943496,0.9152449473768963
1024x1024,SaltPepper,pexels-photo-4555537.png,30.253547179807647,0.34851791346274164,0.9286653851073935
1024x1024,SaltPepper,pexels-photo-456710.png,30.21309322404771,0.45487911556241095,0.9104064625264884
1024x1024,SaltPepper,pexels-photo-457937.png,29.940367927166406,0.43389114328272016,0.8317857475094383
1024x1024,SaltPepper,pexels-photo-458846.png,30.21686222185049,0.23962854239094103,0.8770932934488931
1024x1024,SaltPepper,pexels-photo-458881.png,30.064228398584326,0.2480994837681147,0.8683108233116995
1024x1024,SaltPepper,pexels-photo-458917.png,30.279919825910294,0.2256768316886191,0.8110903934471521
1024x1024,SaltPepper,pexels-photo-458983.png,30.22475119,0.3129747467750271,0.882175354
1024x1024,SaltPepper,pexels-photo-459037.png,30.05767058435303,0.19680703211683462,0.6654744328098361
1024x1024,SaltPepper,pexels-photo-459095.png,30.187423860094704,0.2631282927501078,0.8403300183946254
1024x1024,SaltPepper,pexels-photo-459038.png,29.92158530529843,0.4440488578955021,0.8651552697599708
1024x1024,SaltPepper,pexels-photo-459203.png,29.826314771865164,0.6327154829720364,0.8864278604010947
1024x1024,SaltPepper,pexels-photo-461940.png,30.465761664609616,0.2952412162656025,0.8942343833357365
1024x1024,SaltPepper,pexels-photo-461284.png,30.10811466370847,0.36335447455603387,0.885302523
1024x1024,SaltPepper,pexels-photo-461593.png,30.03604118641777,0.295185337,0.893501244
1024x1024,SaltPepper,pexels-photo-461956.png,29.928295013885915,0.47036158708398973,0.8899680250741548
1024x1024,SaltPepper,pexels-photo-462023.png,30.16121257099229,0.224861427,0.8294378802262514
1024x1024,SaltPepper,pexels-photo-462024.png,30.064341979225905,0.37880391400049074,0.8422293819291508
1024x1024,SaltPepper,pexels-photo-462119.png,30.050265505651073,0.3644266025766871,0.8938933000414685
1024x1024,SaltPepper,pexels-photo-462162.png,30.110862653306874,0.38318232003548314,0.927104209
1024x1024,SaltPepper,pexels-photo-464311.png,30.29157332130835,0.3667679465070348,0.9205262567093732
1024x1024,SaltPepper,pexels-photo-463734.png,30.060868415008706,0.35144466947786057,0.8594586863146402
1024x1024,SaltPepper,pexels-photo-464327.png,30.22254756983188,0.48320117553954733,0.9244651492733239
1024x1024,SaltPepper,pexels-photo-464316.png,30.09664186702883,0.3082133401805437,0.8873475240143333
1024x1024,SaltPepper,pexels-photo-464336.png,29.998983702636764,0.49039075526757697,0.8836665752824419
1024x1024,SaltPepper,pexels-photo-464391.png,30.190756446464526,0.3383091963933333,0.8789290584440012
1024x1024,SaltPepper,pexels-photo-466685.png,30.153277275785708,0.5321771930030798,0.9265493320602138
1024x1024,SaltPepper,pexels-photo-5137664.png,30.08633560462071,0.30586565497208895,0.8903794928576646
1024x1024,SaltPepper,pexels-photo-531321.png,30.70683839207366,0.29037821018802545,0.7990277172139865
1024x1024,SaltPepper,pexels-photo-490411.png,30.032512203704016,0.32999331037809004,0.8391034057272171
1024x1024,SaltPepper,pexels-photo-531474.png,30.196304606525587,0.3311841017501412,0.9112838561727974
1024x1024,SaltPepper,pexels-photo-531602.png,30.459329270550928,0.29656860502374827,0.8609361081184143
1024x1024,SaltPepper,pexels-photo-531857.png,29.805090644127084,0.6011264419700625,0.8620160666544283
1024x1024,SaltPepper,pexels-photo-533769.png,29.985971124060278,0.4848652377247215,0.8889941200330258
1024x1024,SaltPepper,pexels-photo-531910.png,30.036571914960465,0.3282485148996271,0.841612088
1024x1024,SaltPepper,pexels-photo-533881.png,30.31442429,0.411209215,0.9079987776151316
1024x1024,SaltPepper,pexels-photo-533923.png,30.011310186344314,0.3182404319461575,0.8753242205236689
1024x1024,SaltPepper,pexels-photo-533937.png,30.285228142682733,0.2665372815836624,0.7361293872256804
1024x1024,SaltPepper,pexels-photo-533982.png,30.125739353495664,0.309220786,0.9109881636028151
1024x1024,SaltPepper,pexels-photo-533953.png,30.460259902596153,0.25315595521687034,0.8552903188368931
1024x1024,SaltPepper,pexels-photo-5366526.png,30.17787139371903,0.34864081164027194,0.7218443015386136
1024x1024,SaltPepper,pexels-photo-539711.png,30.014948971913576,0.35222259992190286,0.8936929835142616
1024x1024,SaltPepper,pexels-photo-540518.png,30.060164787082616,0.1829142902578652,0.7966839112145213
1024x1024,SaltPepper,pexels-photo-542608.png,30.10147640860672,0.36123849986198386,0.9005814600203361
1024x1024,SaltPepper,pexels-photo-544554.png,29.904758663123108,0.29795011014276834,0.8464194979845598
1024x1024,SaltPepper,pexels-photo-547114.png,30.131446219384163,0.303579583,0.8998095029438897
1024x1024,SaltPepper,pexels-photo-547115.png,30.045367115356996,0.22214693767864307,0.7821974657367812
1024x1024,SaltPepper,pexels-photo-547119.png,29.81458243854931,0.5633006378570765,0.8705425471764904
1024x1024,SaltPepper,pexels-photo-547116.png,29.984200956267074,0.2681545554035575,0.862906394
1024x1024,SaltPepper,pexels-photo-547125.png,30.055338057119325,0.17794487761761316,0.8548713665257839
1024x1024,SaltPepper,pexels-photo-547494.png,30.10581617735456,0.4014611318965422,0.9146367675713625
1024x1024,SaltPepper,pexels-photo-552779.png,30.111485273470993,0.35564357118289136,0.8601079993954978
1024x1024,SaltPepper,pexels-photo-552785.png,30.168892600651546,0.3235413440970597,0.916961316
1024x1024,SaltPepper,pexels-photo-552784.png,30.148473141587328,0.19060285055299958,0.8873149011792901
1024x1024,SaltPepper,pexels-photo-552789.png,30.040084656579914,0.18881050162343913,0.840971708
1024x1024,SaltPepper,pexels-photo-554609.png,29.884407826412097,0.47993521642842696,0.8905123540729435
1024x1024,SaltPepper,pexels-photo-556669.png,30.23695368,0.2080376582714023,0.8158113626111604
1024x1024,SaltPepper,pexels-photo-561463.png,30.188666860863208,0.23333956988819876,0.8898518241601692
1024x1024,SaltPepper,pexels-photo-571169.png,30.33842094726436,0.20581064272594327,0.5526131126514763
1024x1024,SaltPepper,pexels-photo-568236.png,29.991144144682305,0.3708035657593519,0.8820660872769125
1024x1024,SaltPepper,pexels-photo-572688.png,29.97663945494482,0.5249736255896185,0.8940459120467519
1024x1024,SaltPepper,pexels-photo-572780.png,30.050108606097364,0.3552260347352329,0.9053346474656161
1024x1024,SaltPepper,pexels-photo-580151.png,30.072685701903783,0.2832879562713988,0.8990929260875838
1024x1024,SaltPepper,pexels-photo-572897.png,30.018569187690005,0.25954253825392387,0.7854277116388968
1024x1024,SaltPepper,pexels-photo-577697.png,29.990955360561497,0.4196873072329446,0.893851991
1024x1024,SaltPepper,pexels-photo-580900.png,30.061958895357805,0.2757369755074771,0.8586762088752288
1024x1024,SaltPepper,pexels-photo-589816.png,30.030562924052177,0.5757436896620649,0.8928784826420249
1024x1024,SaltPepper,pexels-photo-592077.png,30.061081127622874,0.42663024426798757,0.8680158198209961
1024x1024,SaltPepper,pexels-photo-59321.png,30.008429610196806,0.3559464547714397,0.8971384714481425
1024x1024,SaltPepper,pexels-photo-599708.png,30.01556195457482,0.34994109726297123,0.8898765156975378
1024x1024,SaltPepper,pexels-photo-595354.png,30.902242272852718,0.40588707862261164,0.871803768
1024x1024,SaltPepper,pexels-photo-6004828.png,30.133444144187106,0.3571892014609563,0.8189558156897517
1024x1024,SaltPepper,pexels-photo-610293.png,30.079401172888716,0.31452652890762567,0.9029707195221836
1024x1024,SaltPepper,pexels-photo-602794.png,30.132023536718663,0.3912136708751431,0.908934526
1024x1024,SaltPepper,pexels-photo-612999.png,30.06558024617158,0.5792814736841089,0.8789280849349999
1024x1024,SaltPepper,pexels-photo-611328.png,30.057252344715696,0.3109009199334917,0.8852894509305972
1024x1024,SaltPepper,pexels-photo-614484.png,30.520456357845656,0.31405109704355216,0.9324352746935665
1024x1024,SaltPepper,pexels-photo-618079.png,30.052858745344327,0.40657591885277344,0.8200976018487697
1024x1024,SaltPepper,pexels-photo-619950.png,30.19244473857851,0.245714516,0.8970404886480049
1024x1024,SaltPepper,pexels-photo-618833.png,29.98946412734793,0.38224660652244985,0.8771673294304838
1024x1024,SaltPepper,pexels-photo-620337.png,30.24043531255121,0.25948366858738553,0.9082904561920925
1024x1024,SaltPepper,pexels-photo-624015.png,30.117445456050728,0.1969922749304413,0.8915648609269414
1024x1024,SaltPepper,pexels-photo-631522.png,30.195325443221517,0.4589485658596581,0.9094415042708155
1024x1024,SaltPepper,pexels-photo-629167.png,30.110296112546155,0.21344567518163476,0.8687536463407103
1024x1024,SaltPepper,pexels-photo-629161.png,30.241297639588165,0.21870159717191687,0.9146306263350036
1024x1024,SaltPepper,pexels-photo-632522.png,30.117622411571986,0.47116354024227436,0.9170996343311333
1024x1024,SaltPepper,pexels-photo-632280.png,30.56537808330824,0.4707072105671779,0.8231840788628311
1024x1024,SaltPepper,pexels-photo-640809.png,30.16435726726263,0.27632788212905485,0.9183735356580194
1024x1024,SaltPepper,pexels-photo-633198.png,30.493268688251586,0.2373722677520348,0.9305284651677294
1024x1024,SaltPepper,pexels-photo-639078.png,30.059275178080917,0.24588396574248544,0.8677912287337559
1024x1024,SaltPepper,pexels-photo-6439051.png,29.922603445967347,0.29677100404938905,0.8204834585146425
1024x1024,SaltPepper,pexels-photo-640781.png,30.465655449401055,0.3243758913193985,0.8392896500521155
1024x1024,SaltPepper,pexels-photo-640947.png,30.17296250649135,0.2443031644043636,0.9228853166445136
1024x1024,SaltPepper,pexels-photo-65322.png,30.26743279319345,0.24556288943451673,0.8374230407378871
1024x1024,SaltPepper,pexels-photo-663487.png,30.084747353087838,0.261272864,0.8916957589711058
1024x1024,SaltPepper,pexels-photo-655674.png,30.356597366341575,0.29620328907302695,0.9272182894529286
1024x1024,SaltPepper,pexels-photo-655677.png,30.193523080680812,0.2212706985244766,0.9085120823531095
1024x1024,SaltPepper,pexels-photo-666737.png,29.98600934484081,0.3069396131087257,0.8762123984775567
1024x1024,SaltPepper,pexels-photo-66997.png,30.169082591789945,0.18387304426122061,0.8743094349484162
1024x1024,SaltPepper,pexels-photo-670061.png,30.113046136981115,0.18745957725479265,0.920160069
1024x1024,SaltPepper,pexels-photo-670720.png,30.095011301108023,0.18808084593728278,0.842405918
1024x1024,SaltPepper,pexels-photo-672451.png,30.156914525305627,0.374752849,0.8881062296151633
1024x1024,SaltPepper,pexels-photo-671658.png,30.389609767146414,0.256975916,0.8740804050325977
1024x1024,SaltPepper,pexels-photo-673803.png,30.29419904,0.3635110256119822,0.9357853179338124
1024x1024,SaltPepper,pexels-photo-673020.png,30.403054818354406,0.30845176787107137,0.7970178912288293
1024x1024,SaltPepper,pexels-photo-674268.png,30.95832897342531,0.27338886431416387,0.9427818955686889
1024x1024,SaltPepper,pexels-photo-673857.png,30.650596708061478,0.28530658476816617,0.8236340429012472
1024x1024,SaltPepper,pexels-photo-67517.png,30.14240193464344,0.36491405138836097,0.9082784545484003
1024x1024,SaltPepper,pexels-photo-681335.png,30.006023870211504,0.5458984047806821,0.878148321
1024x1024,SaltPepper,pexels-photo-675764.png,30.234161398575722,0.36593946348491585,0.9132790515561966
1024x1024,SaltPepper,pexels-photo-681467.png,30.310683006631788,0.18273546558789117,0.3002755178741358
1024x1024,SaltPepper,pexels-photo-688660.png,29.87700748396462,0.4630033160049645,0.87988293
1024x1024,SaltPepper,pexels-photo-691668.png,30.013089268427564,0.2419364377777676,0.8227005311668396
1024x1024,SaltPepper,pexels-photo-691034.png,30.09213747,0.38082292634311127,0.903983326
1024x1024,SaltPepper,pexels-photo-693521.png,29.590230925505693,0.7643282088791913,0.8962527229196778
1024x1024,SaltPepper,pexels-photo-696680.png,30.524435485022472,0.2735813943840641,0.9412507765095545
1024x1024,SaltPepper,pexels-photo-693857.png,30.09257737,0.21415347080720512,0.8908160652416793
1024x1024,SaltPepper,pexels-photo-694587.png,30.475202853257063,0.2135565345458297,0.8415298981051811
1024x1024,SaltPepper,pexels-photo-693776.png,30.198734778057066,0.31058096354408343,0.9163080745541315
1024x1024,SaltPepper,pexels-photo-698275.png,30.246441223932372,0.24885238514611915,0.7566000489397136
1024x1024,SaltPepper,pexels-photo-697313.png,30.098558553186617,0.32420467746950604,0.8947747735878723
1024x1024,SaltPepper,pexels-photo-70219.png,30.110896043034174,0.44274874783798734,0.9181336105050717
1024x1024,SaltPepper,pexels-photo-707344.png,30.276317009059536,0.32547973900713245,0.9221197135215042
1024x1024,SaltPepper,pexels-photo-707915.png,30.152471368763337,0.4767928824528007,0.8102765688208539
1024x1024,SaltPepper,pexels-photo-705425.png,30.24208848096795,0.21304332415692578,0.5890458538210915
1024x1024,SaltPepper,pexels-photo-709552.png,29.971686039870434,0.48586401293694154,0.819399298
1024x1024,SaltPepper,pexels-photo-722024.png,30.04376816581573,0.3574137965018625,0.8755436165005833
1024x1024,SaltPepper,pexels-photo-712876.png,30.055618433602245,0.4357933188203053,0.8153606057307738
1024x1024,SaltPepper,pexels-photo-724712.png,30.19624217,0.3089732402436759,0.8554311690673394
1024x1024,SaltPepper,pexels-photo-725100.png,29.774642626996325,0.566053907,0.9136605519080189
1024x1024,SaltPepper,pexels-photo-722629.png,30.048242999058765,0.46061446651655075,0.8657557698872249
1024x1024,SaltPepper,pexels-photo-728880.png,29.905075225606147,0.5447610775010322,0.9208120572774307
1024x1024,SaltPepper,pexels-photo-725255.png,30.082190571955586,0.31124171194404754,0.9047797946380839
1024x1024,SaltPepper,pexels-photo-730981.png,30.25091460578863,0.3354324624909597,0.8648432420721109
1024x1024,SaltPepper,pexels-photo-730662.png,29.92643014500438,0.4545799959151556,0.9013695561841663
1024x1024,SaltPepper,pexels-photo-731082.png,30.42636770827734,0.24036416905836314,0.8857428453631847
1024x1024,SaltPepper,pexels-photo-732547.png,29.889030666765173,0.43247675915198325,0.8584880412204947
1024x1024,SaltPepper,pexels-photo-732629.png,29.881919849855368,0.3091943883394969,0.8348949046332917
